Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,TinyURL,DNS_Record,iFrame,Mouse_Over,Right_Click,Web_Forwards
itsao.edu.mx,0,1,1,4,0,0,0,0,0,1,1,1,1
xmley.codesandbox.io,0,0,0,1,0,0,0,0,0,1,1,1,1
myppsecure-support.com,0,0,0,0,0,0,1,1,0,1,1,1,1
indivisibleheart.com,0,0,1,2,0,0,0,1,0,1,1,1,1
promogifts.es,0,0,1,5,0,0,0,0,0,1,1,1,1
ee-authbilling-update.com,0,0,0,0,0,0,1,0,0,1,1,1,1
cnl.snprobbx.pbz.r.de.a2ip.ru,0,0,0,0,0,0,0,0,0,1,1,1,1
doclab-console-auth.firebaseapp.com,0,0,0,0,0,0,1,0,0,1,1,1,1
generators.home-garden-6592l3ol93124.itm6592l3ol93.com,0,0,1,1,0,0,1,0,0,1,1,1,1
laforestaincantata.dog,0,0,0,2,0,0,0,0,0,1,1,1,1
vendorcentral-amazon.es.dr-bravo.com,0,0,1,3,0,0,1,0,0,1,1,1,1
live-site.hopto.me,0,0,0,0,0,0,1,0,0,1,1,1,1
0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com,0,0,1,1,0,0,1,0,0,1,1,1,1
zinextworld.com,0,0,0,0,0,0,0,0,0,1,1,1,1
removepayee-auth.net,0,0,0,1,0,0,1,0,0,1,1,1,1
livecentralmethodist-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,1,1,1
winerspot.mikecrm.com,0,0,0,1,0,0,0,0,0,1,1,1,1
site9434107.92.webydo.com,0,0,0,0,0,0,0,0,0,1,1,1,1
johannessscinders.de,0,0,0,0,0,0,0,0,0,1,1,1,1
secure.oldschool.com-ty.ru,0,0,1,2,0,0,1,0,0,1,1,1,1
f29b6.csb.app,0,0,0,0,0,0,0,0,0,1,1,1,1
redellharrisracing.icu,0,0,0,1,0,0,0,0,0,1,1,1,1
auto-atendimento.com,0,0,0,1,0,0,1,0,0,1,1,1,1
pinnerx.com,0,0,1,2,0,0,0,1,0,1,1,1,1
teseesays.com,0,0,1,5,0,0,0,0,0,1,1,1,1
107.180.44.78,0,0,1,1,0,0,0,0,0,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
1drv.ms,0,0,1,2,0,0,0,0,0,1,1,1,1
consultingecho.com,0,0,1,6,0,0,0,0,0,1,1,1,1
valmerk.net,0,0,1,0,0,0,0,0,0,1,1,1,1
amh.ro,0,0,0,1,0,0,0,0,0,1,1,1,1
marlinespike.com,0,0,0,2,0,0,0,0,0,1,1,1,1
waykiwaykila.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
jebpterstone.flywheelsites.com,0,0,1,4,0,0,0,0,0,1,1,1,1
mail.authorise-mynewtransactions.com,0,0,0,1,0,0,1,0,0,1,1,1,1
acconut-update-amproton-co.config-gbn3fmwpk5ybfijenx1r02v2mkesfoxunnmhuikijg5yr.cyou,0,0,1,1,0,0,1,0,0,1,1,1,1
pashtostories.com,0,0,1,4,0,0,0,0,0,1,1,1,1
045a3c0.wcomhost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
promhex.com,0,0,0,2,0,0,0,1,0,1,1,1,1
secure.runascape.com-vc.ru,0,0,1,2,0,0,1,0,0,1,1,1,1
hmrscaffolding.co.uk,0,0,0,2,0,0,0,0,0,1,1,1,1
docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,1,1,1,1
ey8jl.csb.app,0,0,0,0,0,0,0,0,0,1,1,1,1
hali.secureonline-security.com,0,0,1,2,0,0,1,0,0,1,1,1,1
garlico-eg.com,0,0,0,4,0,0,1,0,0,1,1,1,1
actiie844.coffeecup.com,0,0,0,2,0,0,0,0,0,1,1,1,1
receptfritt-cialis.com,0,0,1,5,0,0,1,0,0,1,1,1,1
raketenm-e5g00.cc,0,0,0,0,0,0,1,0,0,1,1,1,1
personal-login-help.com,0,0,0,1,0,0,1,0,0,1,1,1,1
e-receipts.co,0,0,1,1,0,0,1,0,0,1,1,1,1
ee-updateuk-billing.com,0,0,0,0,0,0,1,0,0,1,1,1,1
bazaarlecture.com,0,0,1,3,1,0,0,0,0,1,1,1,1
nuovesicurezzeonline.com,0,0,0,0,0,0,0,0,0,1,1,1,1
webrankingsolutions.com,0,0,0,1,0,0,0,0,0,1,1,1,1
rsmultibox.com,0,0,0,0,0,0,0,1,0,1,1,1,1
binarybenliveload.com,0,0,1,3,0,0,0,0,0,1,1,1,1
milhas-itau24hrs.com,0,0,0,0,0,0,1,0,0,1,1,1,1
foxxdonsports.com,0,0,1,2,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,1,0,0,1,1,1,1
mail.igvc.link,0,0,0,1,0,0,0,0,0,1,1,1,1
lnterbank.pe.sdreaofcanada.ca,0,0,0,1,0,0,0,0,0,1,1,1,1
betasus20213.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
stafftrainingsolutions.co.uk,0,1,1,3,1,0,0,0,0,1,1,1,1
haroldhazard1-wixsite-com.filesusr.com,0,0,1,2,0,0,1,0,0,1,1,1,1
messengermail.moonfruit.com,0,0,0,0,0,0,0,1,0,1,1,1,1
ervices.runescape.com-er.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
dekosterexcavatingcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
hmrc.health,0,0,0,1,0,0,0,0,0,1,1,1,1
xspin16.com,0,0,0,0,0,0,0,0,0,1,1,1,1
celtabets.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
outlook12861.activehosted.com,0,0,0,2,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
myflagstaffpainter.com,0,0,1,5,0,0,0,0,0,1,1,1,1
182.16.104.210,0,1,1,2,0,0,0,0,0,1,1,1,1
e-angajare.md,0,0,0,3,0,0,1,0,0,1,1,1,1
caviarkelp.com,0,0,0,3,0,0,0,0,0,1,1,1,1
services.runascape.com-ro.ru,0,0,1,2,0,0,1,0,0,1,1,1,1
sp963460.sitebeat.site,0,0,0,0,0,0,0,0,0,1,1,1,1
natwest.reverse-payee.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
clients.devtux.com,0,0,0,3,0,0,0,1,0,1,1,1,1
vevobahisgirissite.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
slngln-eboy-usr.de,0,0,0,1,0,0,1,0,0,1,1,1,1
vostbaddleschoi1973.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
haudenosauneeconfederacy.com,0,0,1,4,0,0,0,0,0,1,1,1,1
o2-processbilling-secure.com,0,0,0,0,0,0,1,0,0,1,1,1,1
panxiyanqp.52doweb.cn,0,0,1,4,0,0,0,0,0,1,1,1,1
imxprs.com,0,0,0,3,0,0,0,0,0,1,1,1,1
kayakthefloridakeys.com,0,0,0,1,0,0,0,0,0,1,1,1,1
verifylogin-securelink.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
dhlesgmarketing.com,0,0,0,1,0,0,0,0,0,1,1,1,1
manageyour-payees.com,0,0,0,1,0,0,1,0,0,1,1,1,1
whatsappchat.zyns.com,0,0,0,0,0,0,0,0,0,1,1,1,1
pemblokirann011.weebly.com,0,0,0,0,0,0,0,0,0,1,1,1,1
deregister-unknowndevice-pairing.com,0,0,0,0,0,0,1,0,0,1,1,1,1
securelloyd-dataprotection.com,0,0,0,0,0,0,1,0,0,1,1,1,1
myeeaccountupdate.com,0,0,0,0,0,0,0,0,0,1,1,1,1
massage4u2.com,0,0,1,4,0,0,0,0,0,1,1,1,1
remove-registeredmobile.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
viratgang.in,0,0,1,3,0,0,0,0,0,1,1,1,1
followersgratisinstagram.unaux.com,0,0,0,0,0,0,0,1,0,1,1,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,1,1,1
vdchoco.com,0,0,0,1,0,0,0,0,0,1,1,1,1
51jkcrm.com,0,0,0,4,0,0,0,0,0,1,1,1,1
halifax-mobile-alerts.com,0,0,0,1,0,0,1,0,0,1,1,1,1
expeditions-of-e.com,0,0,1,3,0,0,1,0,0,1,1,1,1
surviveprotect.com,0,0,0,1,0,0,0,1,0,1,1,1,1
kazu-homepage.main.jp,0,0,0,2,0,0,1,0,0,1,1,1,1
ideascomunitarias.org.mx,0,0,0,2,0,0,0,0,0,1,1,1,1
ee-billingdetailsupdate.com,0,0,0,1,0,0,1,0,0,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,1
diskussionsforen-ebay-de-community-chat.html-5.me,0,0,1,0,0,0,1,0,0,1,1,1,1
livebyuh-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
vn.ukrstat.gov.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
souvenirsplace.com,0,0,0,1,0,0,0,0,0,1,1,1,1
bestchenge.cc,0,0,0,0,0,0,0,0,0,1,1,1,1
gwtinc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
hbtest2.ru,0,0,0,0,1,0,0,0,0,1,1,1,1
zaudrenduvent.fr,0,0,0,1,0,0,0,0,0,1,1,1,1
hrweb99.com,0,0,1,5,0,0,0,0,0,1,1,1,1
sultanbettkayit.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
uniworcac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,0,1,0,1,1,1,1
techbells.in,0,0,1,4,0,0,0,0,0,1,1,1,1
68.178.252.133,0,0,1,2,0,0,0,0,0,1,1,1,1
sulemankhelqabail.com,0,0,1,5,0,0,0,0,0,1,1,1,1
dhlesgmarketing.com,0,0,0,2,0,0,0,0,0,1,1,1,1
accountpayee-secure.com,0,0,0,2,0,0,1,0,0,1,1,1,1
realchef.com.au,0,0,1,5,0,0,0,0,0,1,1,1,1
maxhealth-doc.tk,0,0,0,0,0,0,1,0,0,1,1,1,1
trivselsdoktoren.dk,0,0,0,2,0,0,0,0,0,1,1,1,1
accorservorg.yolasite.com,0,0,0,0,0,0,0,0,0,1,1,1,1
lms.ozyegin.edu.tr,0,0,0,2,0,0,0,0,0,1,1,1,1
hepsbahis01.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
caviarkelp.com,0,0,0,3,0,0,0,0,0,1,1,1,1
borsellinoandson.com,0,0,1,3,0,0,0,0,0,1,1,1,1
hkagc.com,0,0,1,6,0,0,0,0,0,1,1,1,1
help-instagramcopyrightnotice.ga,0,0,0,0,0,0,1,0,0,1,1,1,1
newpayee-online-security.com,0,0,0,0,0,0,1,0,0,1,1,1,1
sharespins6k.club,0,0,0,1,0,0,0,0,0,1,1,1,1
nolmagakku.wixsite.com,0,0,0,1,0,0,0,0,0,1,1,1,1
0345386.com,0,0,1,4,0,0,0,0,0,1,1,1,1
blog.adendus.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1
deficitdeatencionperu.com,0,0,0,0,0,0,0,0,0,1,1,1,1
bridgewaterma-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
orachshareb75.weebly.com,0,0,0,0,0,0,0,0,0,1,1,1,1
completedentalcare.co.in,0,0,1,1,0,0,0,0,0,1,1,1,1
akturkharita.com,0,0,0,2,0,0,0,0,0,1,1,1,1
laforgiamarineo.com,0,0,1,3,0,0,0,0,0,1,1,1,1
myhealthinsquotes.com,0,0,1,5,0,0,0,0,0,1,1,1,1
theumashow.com,0,0,0,3,0,0,0,0,0,1,1,1,1
centrofuoristrada.com,0,1,1,5,0,0,0,0,0,1,1,1,1
en.polarklima.hu,0,0,0,1,0,0,0,0,0,1,1,1,1
newpayee-iverify.com,0,0,0,1,0,0,1,0,0,1,1,1,1
spk-hauptfiliale.de,0,0,1,1,0,0,1,0,0,1,1,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,1,1,1
customer-3port.com,0,0,0,2,0,0,1,1,0,1,1,1,1
ni212065-1.web02.nitrado.hosting,0,0,0,1,0,0,1,0,0,1,1,1,1
cnatamil.com,0,0,1,3,0,0,0,0,0,1,1,1,1
quota.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,1,0,0,1,1,1,1
hwbcpa-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
wantirnaosteo.com.au,0,0,1,5,1,0,0,0,0,1,1,1,1
latmasoud.persiangig.com,0,0,0,2,0,0,0,0,0,1,1,1,1
xvfrw.csb.app,0,0,0,0,0,0,0,0,0,1,1,1,1
nocontent-puwrkykl.velocityhub.com,0,0,1,1,0,0,1,0,0,1,1,1,1
o2service-centre.com,0,0,0,0,0,0,1,0,0,1,1,1,1
seuspontosemdobrodenatal.club,0,0,1,4,0,0,0,0,0,1,1,1,1
jjrenovationmart.com,0,0,0,1,0,0,0,1,0,1,1,1,1
photoshopgraphic.com,0,0,1,5,0,0,0,0,0,1,1,1,1
ukpayeerevision.com,0,0,0,0,0,0,0,0,0,1,1,1,1
bfcuformat.uk,0,0,0,2,0,0,0,0,0,1,1,1,1
lloydsplc-secure-log.com,0,0,0,1,0,0,1,0,0,1,1,1,1
appredirects.com,0,0,1,4,0,0,0,0,0,1,1,1,1
bestwebfun.com,0,0,0,2,0,0,0,0,0,1,1,1,1
loveslife.biz,0,0,0,0,0,0,0,0,0,1,1,1,1
tawreedss.com,0,0,1,3,0,0,0,0,0,1,1,1,1
ottawaheroes.ca,0,0,1,7,0,0,0,0,0,1,1,1,1
mail.lloyds-payee-secure.com,0,0,0,1,0,0,1,0,0,1,1,1,1
134.122.177.39,0,1,0,2,0,0,0,0,0,1,1,1,1
balitransithotel.com,0,0,1,7,0,0,0,0,0,1,1,1,1
biolinky.co,0,0,0,1,0,0,0,0,0,1,1,1,1
perilibayresort.com,0,0,1,5,0,0,0,1,0,1,1,1,1
produkte-kommunizieren.de,0,0,1,4,0,0,1,0,0,1,1,1,1
itilscob5.ams3.digitaloceanspaces.com,0,0,0,1,0,0,0,0,0,1,1,1,1
lloyds-payee-secure.com,0,0,0,1,0,0,1,0,0,1,1,1,1
muz.so,0,0,0,1,0,0,0,0,0,1,1,1,1
hrweb99.com,0,0,0,4,0,0,0,0,0,1,1,1,1
ni.bellairehomebuilder.com,0,0,1,2,0,0,0,0,0,1,1,1,1
kleenmax.com.cn,0,0,1,1,0,0,0,1,0,1,1,1,1
saar05-leichtathletik.de,0,0,1,3,0,0,1,0,0,1,1,1,1
betasus021.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
jobbeengine.com,0,0,0,2,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
intergirisi.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
2482689012.yolasite.com,0,0,0,0,0,0,0,0,0,1,1,1,1
phphwww.runescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,1
638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com,0,0,1,1,0,0,1,0,0,1,1,1,1
manage-payees-payments.com,0,0,0,1,0,0,1,0,0,1,1,1,1
app.box.com,0,0,1,2,0,0,0,1,0,1,1,1,1
dkb377774.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
web-proxy.io,0,0,0,4,0,0,1,0,0,1,1,1,1
grupwhaatsapbokep.mrslove.com,0,0,0,0,0,0,0,0,0,1,1,1,1
sp477389.sitebeat.site,0,0,0,0,0,0,0,0,0,1,1,1,1
giftraaga.com,0,0,1,2,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
domainexchanceactivacion1bn.com,0,0,0,0,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,1
confirm-90002034245218.tk,0,0,1,1,0,0,1,0,0,1,1,1,1
google.com,0,0,1,1,1,0,0,0,0,1,1,1,1
xj4og.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
bgeneral-cuenta.webcindario.com,0,0,0,1,0,0,1,0,0,1,1,1,1
revbox.com.br,0,0,1,5,0,0,0,1,0,1,1,1,1
newdevice-pairing-cancellation-secured.com,0,0,1,0,0,0,1,0,0,1,1,1,1
offrekrysnetflix.servehttp.com,0,0,0,0,0,0,0,0,0,1,1,1,1
guidebattleground.com,0,0,0,1,0,0,0,0,0,1,1,1,1
fbpassport.com,0,0,1,1,0,0,0,1,0,1,1,1,1
u14378648.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,1,1,1
tranzexco.com,0,0,0,3,0,0,0,0,0,1,1,1,1
sieck-kuehlsysteme.de,0,0,1,4,0,0,1,0,0,1,1,1,1
laforestaincantata.dog,0,0,1,3,0,0,0,0,0,1,1,1,1
alliance4consumersusa.org,0,0,0,1,0,0,0,0,0,1,1,1,1
messagerievocalesupport.webador.com,0,0,0,0,0,0,0,0,0,1,1,1,1
sealitsealcoating.com,0,0,1,4,0,0,0,0,0,1,1,1,1
qanfin.com,0,1,1,1,0,0,0,0,0,1,1,1,1
sucursapersonastransacionebancolombiaccomn.small-business-solutions.biz,0,0,1,0,0,0,1,0,0,1,1,1,1
techbells.in,0,0,1,4,0,0,0,0,0,1,1,1,1
whatssapp.faqserv.com,0,0,0,0,0,0,0,0,0,1,1,1,1
nocontent-mullzsiy.velocityhub.com,0,0,1,1,0,0,1,0,0,1,1,1,1
mintubrar.com,0,0,1,3,0,0,0,0,0,1,1,1,1
mail.dhlesgmarketing.com,0,0,0,1,0,0,0,0,0,1,1,1,1
updatesecurity-alert.com,0,0,0,1,0,0,1,1,0,1,1,1,1
m8wzr.app.link,0,0,0,1,0,0,0,0,0,1,1,1,1
astalavis.com,0,0,0,1,0,0,0,0,0,1,1,1,1
agri72.fr,0,0,0,6,0,0,0,0,0,1,1,1,1
dhlesgmarketing.com,0,0,0,3,0,0,0,0,0,1,1,1,1
cazzcreates.com,0,0,1,5,0,0,0,0,0,1,1,1,1
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,1,1
gwisalltrack.com,0,0,1,2,0,0,0,0,0,1,1,1,1
laforestaincantata.dog,0,0,0,2,0,0,0,0,0,1,1,1,1
s.kekk.is,0,0,0,1,0,0,0,0,0,1,1,1,1
is.gd,0,0,0,1,0,0,0,1,0,1,1,1,1
51jianli.cn,0,0,0,1,0,0,0,0,0,1,1,1,1
creativecombat.com,0,1,1,4,0,0,0,1,0,1,1,1,1
new-devicehali.com,0,0,0,1,0,0,1,0,0,1,1,1,1
amazon-check-co-jp.202181253700.top,0,0,0,0,0,0,1,0,0,1,1,1,1
centec-am.com.br,0,1,1,4,0,0,1,0,0,1,1,1,1
join-whatsappk3jr.jkub.com,0,0,0,0,0,0,1,0,0,1,1,1,1
vergaralandscaping.com,0,0,0,1,0,0,0,0,0,1,1,1,1
taijishentie.com,0,0,1,2,0,0,0,0,0,1,1,1,1
merveyilmazericmimarlik.com,0,0,1,2,0,0,0,0,0,1,1,1,1
designfitters.com,0,0,0,2,0,0,0,0,0,1,1,1,1
hap.io,0,0,0,1,0,0,0,0,0,1,1,1,1
datiotiskiot.com,0,0,1,3,0,0,0,1,0,1,1,1,1
ebay.de-p-19270194-iid-273802710714.unaux.com,0,1,1,1,0,0,1,1,0,1,1,1,1
icloud.com.find-online.live,0,1,1,1,0,0,1,0,0,1,1,1,1
lloyduk-newdevice.com,0,0,0,1,0,0,1,0,0,1,1,1,1
joingrupwhatsapp99.xxuz.com,0,0,0,0,0,0,0,0,0,1,1,1,1
yoho.com.tw,0,0,1,4,0,0,0,0,0,1,1,1,1
securitydoryouraccount.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1
recofery-fb-10747648640014.tk,0,0,1,1,0,0,1,0,0,1,1,1,1
vehicletax-service.co.uk,0,0,1,1,0,0,1,0,0,1,1,1,1
lbcplbetalzonasegura.vgp-pe.com,0,0,0,0,0,0,1,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,0,1,0,1,1,1,1
mikilpi.cz,0,0,0,3,0,0,0,0,0,1,1,1,1
carwash.tv,0,0,1,5,0,0,0,0,0,1,1,1,1
noichienhanquoc.com,0,0,0,1,0,0,0,0,0,1,1,1,1
protection-newpayee-halifax.com,0,0,0,0,0,0,1,1,0,1,1,1,1
securedallinformeansalot.com,0,0,1,3,0,0,0,1,0,1,1,1,1
thietbihantbt.com,0,1,1,1,0,0,0,1,0,1,1,1,1
radiosouvenirs.be,0,1,1,2,0,0,0,0,0,1,1,1,1
adnet8.com,0,0,1,2,0,0,0,0,0,1,1,1,1
ghostcrtv.com,0,0,1,4,0,0,0,0,0,1,1,1,1
secure.legalmetric.com,0,0,0,3,0,0,0,0,0,1,1,1,1
newsimdigital.com,0,0,1,2,0,0,0,0,0,1,1,1,1
santshelp-mydevice.com,0,0,0,1,0,0,1,0,0,1,1,1,1
dopeydog.co.nz,0,0,1,2,0,0,0,0,0,1,1,1,1
newrafa.rafaah.net,0,0,0,2,0,0,0,0,0,1,1,1,1
tavatavukculuk.com,0,0,1,5,0,0,0,0,0,1,1,1,1
sicherheitscenter-ama-banking-69.kundenver.co.uk,0,0,1,6,0,0,1,0,0,1,1,1,1
67.199.68.195,0,0,0,1,0,0,0,0,0,1,1,1,1
mcelman.com,0,0,1,7,0,0,0,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
translate.sogoucdn.com,0,0,1,1,1,0,0,0,0,1,1,1,1
mobilesupport-payee.com,0,0,0,1,0,0,1,0,0,1,1,1,1
removenewdevices-setup.com,0,0,0,1,0,0,1,0,0,1,1,1,1
houseoftiresbcs.com,0,0,1,5,0,0,0,0,0,1,1,1,1
device-help-for-lloyds-bank.com,0,0,0,0,0,0,1,0,0,1,1,1,1
thethunderbrand.com,0,0,1,5,0,0,0,0,0,1,1,1,1
igazszabolcs.hu,0,0,1,11,0,0,0,0,0,1,1,1,1
angebote-d15b5db6a5f2.com,0,0,0,1,0,0,1,0,0,1,1,1,1
drcarmenmora.com,0,0,1,4,0,0,0,0,0,1,1,1,1
nslacon.com,0,0,0,3,0,0,0,0,0,1,1,1,1
osh2.labour.go.th,0,0,1,3,0,0,0,0,0,1,1,1,1
asiastarchsolutions.com,0,0,0,2,0,0,0,0,0,1,1,1,1
yakutcement.ru,0,0,1,4,0,0,0,0,0,1,1,1,1
seoelectrician.com,0,0,1,6,0,0,0,0,0,1,1,1,1
fckprecision.com,0,0,0,0,0,0,0,0,0,1,1,1,1
mijn-netflixnl.com,0,0,0,1,0,0,1,0,0,1,1,1,1
174.138.36.47,0,0,0,3,0,0,0,0,0,1,1,1,1
taxplannersinc.com,0,1,1,2,0,0,0,0,0,1,1,1,1
cartoriovendanova.net.br,0,0,1,5,0,0,0,0,0,1,1,1,1
elgea-habitat.com,0,0,1,2,0,0,1,1,0,1,1,1,1
windocyte.com,0,0,1,2,0,0,0,0,0,1,1,1,1
escalose-mia.com,0,0,1,6,0,0,1,0,0,1,1,1,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,1,1,1
holdmembershipntfx.aulaseidec.com,0,0,0,0,0,0,0,0,0,1,1,1,1
ebuddynews.com,0,0,0,3,0,0,0,0,0,1,1,1,1
verify-mynewdevices.com,0,0,0,0,0,0,1,0,0,1,1,1,1
xh1ou.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
device-alert-security.com,0,0,0,1,0,0,1,0,0,1,1,1,1
201.182.212.21,0,0,0,0,0,0,0,0,0,1,1,1,1
tong464-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
coloradomanagement-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
o3clean.com.co,0,0,0,2,0,0,0,0,0,1,1,1,1
bq5t.hyperphp.com,0,0,0,1,0,0,0,0,0,1,1,1,1
templatent.com,0,0,1,2,0,0,0,1,0,1,1,1,1
events.af,0,0,0,5,0,0,0,0,0,1,1,1,1
amazon.automatic-security.digital,0,0,0,0,0,0,1,0,0,1,1,1,1
qxsc.xmdzt.cn,0,0,0,1,0,0,0,0,0,1,1,1,1
glamfitters.com,0,0,1,2,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,1,0,0,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,1
aagzz.com,0,0,1,4,0,0,0,0,0,1,1,1,1
lynkos.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,1,1,1
br622.teste.website,0,0,0,1,0,0,0,0,0,1,1,1,1
halifaxprotection.com,0,0,0,1,0,0,0,0,0,1,1,1,1
bgsexpress.com,0,0,0,1,0,0,0,0,0,1,1,1,1
security-mappl-information-account.piiquarry.com,0,0,1,1,0,0,1,0,0,1,1,1,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,1,1,1
intesamobile.com,0,0,0,1,0,0,0,0,0,1,1,1,1
onlinequranexperts.com,0,0,1,1,0,0,0,0,0,1,1,1,1
them5.co,0,1,1,4,0,0,0,0,0,1,1,1,1
bit.ly,0,0,0,1,0,0,0,1,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
phphphrunescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
sms-support.store,0,0,0,2,0,0,1,0,0,1,1,1,1
ostoratalmamlka.com,0,0,1,5,0,0,0,0,0,1,1,1,1
ppds.anestesi.ulm.ac.id,0,0,0,1,0,0,0,0,0,1,1,1,1
atefnet.com,0,0,1,4,0,0,0,1,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,0,1,0,1,1,1,1
67.205.108.141,0,0,0,3,0,0,0,0,0,1,1,1,1
amazomn.c0.jp07.amazonm00.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1
owaa-messaging.web.app,0,1,1,0,0,0,1,0,0,1,1,1,1
tek.link,0,0,0,1,0,0,0,0,0,1,1,1,1
verificarlbcponline.medicpss.com,0,0,1,2,0,0,0,0,0,1,1,1,1
avia.tickets.ru,0,0,0,0,0,0,0,0,0,1,1,1,1
preshop.littlecreativefactory.com,0,0,0,1,0,0,0,0,0,1,1,1,1
mvhp.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1
help-center-instagram.epizy.com,0,0,1,1,0,0,1,0,0,1,1,1,1
profildoorsdoors.ru,0,0,0,2,0,0,0,0,0,1,1,1,1
smarteconomy.rs,0,0,0,2,0,0,0,0,0,1,1,1,1
infodati020.com,0,0,0,0,0,0,0,0,0,1,1,1,1
meetme.run,0,0,0,1,0,0,0,0,0,1,1,1,1
develop.mewbuilds.com,0,0,0,0,0,0,0,0,0,1,1,1,1
seeannsave.com,0,0,1,11,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,1,0,0,1,1,1,1
jujo00obo2o234ungd3t8qjfcjrs3o6k-a-sites-opensocial.googleusercontent.com,0,0,1,2,1,0,1,1,0,1,1,1,1
ahjarsafety.com,0,0,1,2,0,0,0,0,0,1,1,1,1
travisjphotography.com,0,0,1,5,0,0,0,0,0,1,1,1,1
pracadarepublicaembeja.net,0,0,0,1,0,0,0,0,0,1,1,1,1
